StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2021/04/30 22:41:47.041589,0.000029,icmp,47.246.50.131,0x0008,  <->,159.65.26.180,0x0400,ECO,0,0,2,196,98,1
2021/04/30 22:41:52.616905,0.000031,tcp,209.141.33.74,60167,   ->,159.65.26.180,80,S_RA,0,0,2,110,56,1
2021/04/30 22:42:02.250416,0.016582,tcp,92.204.189.3,55188,   ->,159.65.26.180,4252,SR_RA,0,0,3,166,112,2
2021/04/30 22:42:06.627054,0.000027,tcp,205.185.127.25,59829,   ->,159.65.26.180,5555,S_RA,0,0,2,112,58,1
2021/04/30 22:42:09.291687,0.732330,tcp,179.83.6.199,63149,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:42:13.389590,1.306470,tcp,182.73.88.190,61683,   ->,159.65.26.180,445,S_RA,0,0,6,356,194,3
2021/04/30 22:42:24.659429,0.607154,tcp,62.215.28.40,62723,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:42:33.585902,0.000039,udp,107.189.31.128,34834,   ->,159.65.26.180,123,INT,0,,1,234,234,1
2021/04/30 22:42:40.871593,0.062693,tcp,45.143.200.34,55710,   ->,159.65.26.180,9064,SR_RA,0,0,3,166,112,2
2021/04/30 22:42:44.163158,0.042477,tcp,89.248.165.204,41495,   ->,159.65.26.180,6075,SR_RA,0,0,3,166,112,2
2021/04/30 22:42:53.299184,0.000027,tcp,167.248.133.90,21652,   ->,159.65.26.180,12472,S_RA,0,0,2,112,58,1
2021/04/30 22:43:03.955473,0.009765,tcp,92.63.197.83,57575,   ->,159.65.26.180,6094,SR_RA,0,0,3,166,112,2
2021/04/30 22:43:12.058075,0.739945,tcp,114.39.231.80,50651,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:43:15.056538,0.063428,tcp,45.143.200.34,55710,   ->,159.65.26.180,9011,SR_RA,0,0,3,166,112,2
2021/04/30 22:43:24.123837,0.676403,tcp,189.190.241.211,56730,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:43:27.044570,0.047936,tcp,45.146.165.174,53710,   ->,159.65.26.180,3883,SR_RA,0,0,3,166,112,2
2021/04/30 22:43:28.202544,0.051841,tcp,45.143.200.34,55710,   ->,159.65.26.180,9905,SR_RA,0,0,3,166,112,2
2021/04/30 22:43:32.936495,0.723831,tcp,200.24.117.186,49480,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:43:37.993324,0.000032,tcp,207.102.138.19,56240,   ->,159.65.26.180,443,S_RA,0,0,2,128,74,1
2021/04/30 22:43:44.542620,0.000034,udp,79.169.26.247,55174,   ->,159.65.26.180,53161,INT,0,,1,134,134,1
2021/04/30 22:43:56.114397,0.731250,tcp,45.65.222.97,57080,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:43:57.034347,0.000027,tcp,62.30.219.168,5785,   ->,159.65.26.180,23,S_RA,0,0,2,112,58,1
2021/04/30 22:44:09.976121,0.000036,tcp,52.15.172.73,51186,   ->,159.65.26.180,8443,S_RA,0,0,2,110,56,1
2021/04/30 22:44:13.987741,0.051332,tcp,5.188.206.18,46983,   ->,159.65.26.180,63000,SR_RA,0,0,3,166,112,2
2021/04/30 22:44:22.556966,0.000024,tcp,167.99.1.98,58142,   ->,159.65.26.180,22,S_RA,0,0,2,128,74,1
2021/04/30 22:44:29.294291,0.046274,tcp,45.146.164.243,49378,   ->,159.65.26.180,5690,SR_RA,0,0,3,166,112,2
2021/04/30 22:44:51.191069,0.704512,tcp,222.252.53.132,51192,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:44:53.626146,0.078613,tcp,185.153.196.126,42836,   ->,159.65.26.180,511,SR_RA,0,0,3,166,112,2
2021/04/30 22:44:57.561507,0.045287,tcp,45.146.164.141,53715,   ->,159.65.26.180,3880,SR_RA,0,0,3,166,112,2
2021/04/30 22:45:08.422606,0.044882,tcp,195.54.160.228,54157,   ->,159.65.26.180,5555,SR_RA,0,0,3,166,112,2
2021/04/30 22:45:12.990338,0.056439,tcp,45.146.164.243,49378,   ->,159.65.26.180,6869,SR_RA,0,0,3,166,112,2
2021/04/30 22:45:17.182515,0.058974,tcp,185.191.34.212,52566,   ->,159.65.26.180,3901,SR_RA,0,0,3,166,112,2
2021/04/30 22:45:20.421026,0.000027,tcp,167.248.133.22,50674,   ->,159.65.26.180,8010,S_RA,0,0,2,112,58,1
2021/04/30 22:45:40.895506,0.000027,icmp,193.169.254.218,0x0008,  <->,159.65.26.180,0xe672,ECO,0,0,2,124,62,1
2021/04/30 22:45:43.126423,0.000027,tcp,170.78.188.239,58223,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 22:45:54.851899,0.049546,tcp,45.146.164.91,51244,   ->,159.65.26.180,3928,SR_RA,0,0,3,166,112,2
2021/04/30 22:45:58.568962,0.699511,tcp,179.190.98.82,63500,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:46:03.655620,0.000031,udp,193.107.216.168,5066,   ->,159.65.26.180,5060,INT,0,,1,463,463,1
2021/04/30 22:46:11.841505,0.047276,tcp,45.146.165.139,54007,   ->,159.65.26.180,3877,SR_RA,0,0,3,166,112,2
2021/04/30 22:46:20.749752,0.000052,udp,90.224.218.230,55655,   ->,159.65.26.180,53161,INT,0,,1,229,229,1
2021/04/30 22:46:34.206215,0.000030,tcp,74.120.14.71,60419,   ->,159.65.26.180,3103,S_RA,32,32,2,112,58,1
2021/04/30 22:46:40.949410,0.000027,tcp,111.7.96.162,26378,   ->,159.65.26.180,8108,S_RA,0,0,2,120,66,1
2021/04/30 22:46:46.415735,0.000041,tcp,117.251.21.23,57145,   ->,159.65.26.180,445,S_RA,0,0,2,110,56,1
2021/04/30 22:46:49.894826,0.009175,tcp,92.63.197.95,57822,   ->,159.65.26.180,6583,SR_RA,0,0,3,166,112,2
2021/04/30 22:46:50.855784,0.000031,tcp,192.241.215.173,58612,   ->,159.65.26.180,2638,S_RA,0,0,2,110,56,1
2021/04/30 22:48:02.842123,0.000026,tcp,121.196.167.199,56656,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1
2021/04/30 22:48:13.134679,0.000025,tcp,74.120.14.93,1889,   ->,159.65.26.180,9937,S_RA,32,32,2,112,58,1
2021/04/30 22:48:14.502271,0.000025,tcp,162.142.125.67,36134,   ->,159.65.26.180,9358,S_RA,0,0,2,112,58,1
2021/04/30 22:48:15.372100,0.000025,tcp,189.91.58.147,33497,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 22:48:15.541591,0.000026,tcp,74.120.14.93,22505,   ->,159.65.26.180,9538,S_RA,32,32,2,112,58,1
2021/04/30 22:48:16.068436,0.000025,tcp,189.91.58.147,28469,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 22:48:19.061506,0.000024,tcp,162.142.125.162,44435,   ->,159.65.26.180,8505,S_RA,0,0,2,112,58,1
2021/04/30 22:48:23.245558,0.206126,tcp,92.63.196.249,55574,   ->,159.65.26.180,50000,SR_RA,0,0,3,166,112,2
2021/04/30 22:48:36.362122,0.000029,tcp,14.168.60.52,65504,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 22:48:38.788298,0.701111,tcp,189.138.145.223,54491,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:48:58.676776,0.049145,tcp,45.146.164.243,49378,   ->,159.65.26.180,5654,SR_RA,0,0,3,166,112,2
2021/04/30 22:48:58.936456,0.685833,tcp,45.184.243.15,61224,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:49:05.933487,0.052443,tcp,45.146.164.243,49378,   ->,159.65.26.180,6373,SR_RA,0,0,3,166,112,2
2021/04/30 22:49:13.602199,0.000033,tcp,94.102.49.190,29011,   ->,159.65.26.180,1024,S_RA,16,16,2,112,58,1
2021/04/30 22:49:37.155880,0.554218,tcp,85.50.191.4,63457,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:49:43.630083,0.678719,tcp,112.133.209.179,55764,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:49:47.657346,0.051319,tcp,45.155.205.208,43356,   ->,159.65.26.180,18300,SR_RA,0,0,3,166,112,2
2021/04/30 22:49:57.878216,0.047340,tcp,45.146.164.243,49378,   ->,159.65.26.180,5947,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:00.741657,0.000026,tcp,167.248.133.68,17838,   ->,159.65.26.180,8881,S_RA,0,0,2,112,58,1
2021/04/30 22:50:04.059377,0.052524,tcp,45.146.164.94,55684,   ->,159.65.26.180,3849,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:09.860517,0.050672,tcp,45.143.200.34,55710,   ->,159.65.26.180,9685,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:13.935480,0.000025,tcp,192.241.217.89,45599,   ->,159.65.26.180,8080,S_RA,0,0,2,110,56,1
2021/04/30 22:50:16.876113,0.015709,tcp,92.63.197.86,57714,   ->,159.65.26.180,6294,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:21.936252,0.049626,tcp,45.146.164.117,55565,   ->,159.65.26.180,3856,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:22.958456,0.035785,tcp,92.63.196.249,55574,   ->,159.65.26.180,6666,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:26.491443,0.060512,tcp,45.143.200.34,55710,   ->,159.65.26.180,9285,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:35.064910,0.698996,tcp,189.173.112.8,17827,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:50:45.052807,0.000024,tcp,162.142.125.162,48651,   ->,159.65.26.180,44598,S_RA,0,0,2,112,58,1
2021/04/30 22:50:47.002459,0.015563,tcp,185.156.73.67,47472,   ->,159.65.26.180,13934,SR_RA,0,0,3,166,112,2
2021/04/30 22:50:56.099298,0.053225,tcp,45.146.164.243,49378,   ->,159.65.26.180,5521,SR_RA,0,0,3,166,112,2
2021/04/30 22:51:16.954974,0.018273,tcp,92.204.189.3,55725,   ->,159.65.26.180,1758,SR_RA,0,0,3,166,112,2
2021/04/30 22:51:26.186423,0.042996,tcp,45.143.200.34,55710,   ->,159.65.26.180,10345,SR_RA,0,0,3,166,112,2
2021/04/30 22:51:28.146244,0.986537,tcp,47.112.168.5,55814,   ->,159.65.26.180,2376,SR_RA,0,0,3,166,112,2
2021/04/30 22:51:29.575303,0.562739,tcp,212.98.165.34,59261,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:51:33.402066,0.049554,tcp,45.146.164.243,49378,   ->,159.65.26.180,5635,SR_RA,0,0,3,166,112,2
2021/04/30 22:51:55.015560,0.000028,tcp,123.54.1.214,55537,   ->,159.65.26.180,1433,S_RA,0,0,2,112,58,1
2021/04/30 22:52:12.209682,1.348015,tcp,190.24.128.62,49539,   ->,159.65.26.180,445,S_RA,0,0,6,356,194,3
2021/04/30 22:52:34.138270,0.000024,tcp,162.142.125.19,2092,   ->,159.65.26.180,50805,S_RA,0,0,2,112,58,1
2021/04/30 22:52:35.793354,0.008652,tcp,45.144.214.16,56031,   ->,159.65.26.180,5056,SR_RA,0,0,3,166,112,2
2021/04/30 22:52:42.164308,0.054444,tcp,45.143.200.34,55710,   ->,159.65.26.180,7507,SR_RA,0,0,3,166,112,2
2021/04/30 22:52:53.369087,0.000026,tcp,112.199.100.6,63480,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 22:52:54.155022,0.000026,tcp,112.199.100.6,61126,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 22:53:01.341381,0.715106,tcp,187.18.101.121,25633,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:53:02.706482,0.059983,tcp,45.143.200.34,55710,   ->,159.65.26.180,7683,SR_RA,0,0,3,166,112,2
2021/04/30 22:53:03.859497,0.000025,tcp,162.142.125.17,19419,   ->,159.65.26.180,2,S_RA,0,0,2,112,58,1
2021/04/30 22:53:12.615735,0.000033,udp,193.46.255.99,38355,   ->,159.65.26.180,5060,INT,0,,1,433,433,1
2021/04/30 22:53:19.258081,0.048572,tcp,45.143.200.34,55710,   ->,159.65.26.180,10183,SR_RA,0,0,3,166,112,2
2021/04/30 22:53:21.937270,0.047398,tcp,45.146.164.243,49378,   ->,159.65.26.180,6707,SR_RA,0,0,3,166,112,2
2021/04/30 22:53:23.911633,0.000035,tcp,89.248.169.12,52365,   ->,159.65.26.180,2000,S_RA,0,0,2,110,56,1
2021/04/30 22:53:32.386817,0.565604,tcp,41.33.12.34,59461,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:53:40.845279,0.043907,tcp,45.146.164.243,49378,   ->,159.65.26.180,6159,SR_RA,0,0,3,166,112,2
2021/04/30 22:53:41.665106,0.045491,tcp,5.188.206.18,46983,   ->,159.65.26.180,15512,SR_RA,0,0,3,166,112,2
2021/04/30 22:53:44.410984,0.000035,tcp,51.81.84.251,80,   ->,159.65.26.180,55983,SA_R,36,36,2,110,56,1
2021/04/30 22:53:44.532222,0.000025,tcp,104.206.128.58,59054,   ->,159.65.26.180,7170,S_RA,0,0,2,112,58,1
2021/04/30 22:53:53.937139,0.048863,tcp,45.143.200.34,55710,   ->,159.65.26.180,7856,SR_RA,0,0,3,166,112,2
2021/04/30 22:53:59.467050,0.058653,tcp,45.143.200.34,55710,   ->,159.65.26.180,11115,SR_RA,0,0,3,166,112,2
2021/04/30 22:54:07.873250,0.045071,tcp,45.146.164.211,52781,   ->,159.65.26.180,80,SR_RA,0,0,3,166,112,2
2021/04/30 22:54:10.654019,0.000024,tcp,170.130.187.2,54511,   ->,159.65.26.180,143,S_RA,32,32,2,112,58,1
2021/04/30 22:54:13.245703,0.043627,tcp,45.146.165.172,53409,   ->,159.65.26.180,3889,SR_RA,0,0,3,166,112,2
2021/04/30 22:54:14.032356,0.065776,tcp,45.143.200.34,55710,   ->,159.65.26.180,10416,SR_RA,0,0,3,166,112,2
2021/04/30 22:54:27.440337,0.000028,tcp,146.185.146.99,60000,   ->,159.65.26.180,133,S_RA,0,0,2,110,56,1
2021/04/30 22:54:41.188598,0.000027,tcp,49.206.228.122,56072,   ->,159.65.26.180,3389,S_RA,32,32,2,112,58,1
2021/04/30 22:54:41.453513,0.050616,tcp,45.146.164.120,51726,   ->,159.65.26.180,3914,SR_RA,0,0,3,166,112,2
2021/04/30 22:54:46.793051,0.000022,tcp,162.142.125.87,30915,   ->,159.65.26.180,9444,S_RA,0,0,2,112,58,1
2021/04/30 22:54:53.173816,0.234270,tcp,121.37.188.144,33906,   ->,159.65.26.180,6379,SRA_RA,0,0,3,184,130,2
2021/04/30 22:55:46.813160,0.056428,tcp,185.191.34.213,52504,   ->,159.65.26.180,3907,SR_RA,0,0,3,166,112,2
2021/04/30 22:55:46.910254,0.717011,tcp,220.134.50.193,55971,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:55:58.570854,0.056329,tcp,45.143.200.34,55710,   ->,159.65.26.180,7573,SR_RA,0,0,3,166,112,2
2021/04/30 22:56:04.894080,0.051437,tcp,45.146.165.139,54007,   ->,159.65.26.180,3875,SR_RA,0,0,3,166,112,2
2021/04/30 22:56:11.783624,0.013897,tcp,92.63.197.53,56750,   ->,159.65.26.180,5368,SR_RA,0,0,3,166,112,2
2021/04/30 22:56:18.574688,0.000027,tcp,39.101.160.196,55963,   ->,159.65.26.180,8088,S_RA,0,0,2,110,56,1
2021/04/30 22:56:45.209972,0.000028,tcp,5.39.109.39,135,   ->,159.65.26.180,34357,SA_R,36,36,2,110,56,1
2021/04/30 22:57:09.913619,0.056700,tcp,185.191.34.213,52504,   ->,159.65.26.180,3905,SR_RA,0,0,3,166,112,2
2021/04/30 22:57:10.595374,0.041094,tcp,45.143.200.34,55710,   ->,159.65.26.180,7542,SR_RA,0,0,3,166,112,2
2021/04/30 22:57:12.392511,0.042511,tcp,45.143.200.34,55710,   ->,159.65.26.180,8703,SR_RA,0,0,3,166,112,2
2021/04/30 22:57:26.288069,0.044178,tcp,45.143.200.34,55710,   ->,159.65.26.180,9046,SR_RA,0,0,3,166,112,2
2021/04/30 22:57:38.123767,0.732119,tcp,191.35.54.103,52649,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:57:38.154499,0.591773,tcp,178.207.14.176,61685,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:57:57.578998,0.056716,tcp,185.191.34.212,52566,   ->,159.65.26.180,3899,SR_RA,0,0,3,166,112,2
2021/04/30 22:57:58.655464,0.057913,tcp,45.146.164.93,53347,   ->,159.65.26.180,3890,SR_RA,0,0,3,166,112,2
2021/04/30 22:58:01.706254,0.052037,tcp,45.146.164.92,52445,   ->,159.65.26.180,3909,SR_RA,0,0,3,166,112,2
2021/04/30 22:58:30.674809,0.022519,tcp,92.204.189.3,56245,   ->,159.65.26.180,4361,SR_RA,0,0,3,166,112,2
2021/04/30 22:58:35.375528,0.046777,tcp,45.143.200.34,55710,   ->,159.65.26.180,8309,SR_RA,0,0,3,166,112,2
2021/04/30 22:58:41.358696,0.000024,tcp,74.120.14.74,9260,   ->,159.65.26.180,8990,S_RA,32,32,2,112,58,1
2021/04/30 22:58:42.548744,0.649489,tcp,181.143.144.186,57210,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:58:49.117524,0.685707,tcp,116.206.232.234,61616,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:58:55.382958,0.068835,tcp,185.153.196.126,42836,   ->,159.65.26.180,436,SR_RA,0,0,3,166,112,2
2021/04/30 22:59:00.960507,0.000024,tcp,157.52.153.35,6000,   ->,159.65.26.180,1433,S_RA,0,0,2,110,56,1
2021/04/30 22:59:08.479842,0.780706,tcp,177.223.6.73,51994,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 22:59:13.587652,0.000030,tcp,8.140.98.147,56178,   ->,159.65.26.180,8088,S_RA,0,0,2,110,56,1
2021/04/30 22:59:13.817347,0.000033,tcp,192.241.217.134,34435,   ->,159.65.26.180,3128,S_RA,0,0,2,110,56,1
2021/04/30 22:59:33.674898,0.000030,tcp,192.35.168.145,32831,   ->,159.65.26.180,995,S_RA,0,0,2,110,56,1
2021/04/30 22:59:35.022044,0.000025,tcp,47.97.250.217,56374,   ->,159.65.26.180,4244,S_RA,0,0,2,110,56,1
2021/04/30 22:59:55.625824,0.053612,tcp,45.146.164.120,51726,   ->,159.65.26.180,3915,SR_RA,0,0,3,166,112,2
2021/04/30 22:59:57.745034,0.747066,tcp,201.209.90.77,55902,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2
2021/04/30 23:00:00.187744,0.730845,tcp,177.46.141.139,52854,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:00:09.918323,0.114400,tcp,109.234.153.130,56408,   ->,159.65.26.180,523,SR_RA,0,0,3,166,112,2
2021/04/30 23:00:11.096143,0.063133,tcp,109.234.153.130,56408,   ->,159.65.26.180,3128,SR_RA,0,0,3,166,112,2
2021/04/30 23:00:11.539652,0.050874,tcp,109.234.153.130,56408,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2
2021/04/30 23:00:13.249222,0.242400,tcp,75.119.136.8,56323,   ->,159.65.26.180,8081,SR_RA,0,0,3,166,112,2
2021/04/30 23:00:23.063592,0.153998,tcp,75.119.136.8,56323,   ->,159.65.26.180,9443,SR_RA,0,0,3,166,112,2
2021/04/30 23:00:35.237007,0.054900,tcp,45.143.200.34,55710,   ->,159.65.26.180,10452,SR_RA,0,0,3,166,112,2
2021/04/30 23:00:45.201878,0.712805,tcp,103.3.79.173,52025,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:01:07.327521,0.048480,tcp,45.143.200.34,55710,   ->,159.65.26.180,10999,SR_RA,0,0,3,166,112,2
2021/04/30 23:01:08.006136,0.054675,tcp,45.146.165.175,53708,   ->,159.65.26.180,3885,SR_RA,0,0,3,166,112,2
2021/04/30 23:01:08.528108,0.545437,tcp,185.5.246.18,59415,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:01:14.588675,0.580434,tcp,78.138.128.73,51682,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:01:16.044075,0.045707,tcp,45.143.200.34,55710,   ->,159.65.26.180,9804,SR_RA,0,0,3,166,112,2
2021/04/30 23:01:16.512500,0.008933,tcp,45.144.214.17,56188,   ->,159.65.26.180,5143,SR_RA,0,0,3,166,112,2
2021/04/30 23:01:26.638770,0.053723,tcp,45.146.165.216,51557,   ->,159.65.26.180,5760,SR_RA,0,0,3,166,112,2
2021/04/30 23:01:30.439204,0.000023,tcp,162.142.125.65,4575,   ->,159.65.26.180,9152,S_RA,0,0,2,112,58,1
2021/04/30 23:01:37.011471,0.000032,tcp,218.93.208.150,9090,   ->,159.65.26.180,22,S_RA,0,0,2,110,56,1
2021/04/30 23:01:49.472727,0.014143,tcp,92.63.197.95,57822,   ->,159.65.26.180,6451,SR_RA,0,0,3,166,112,2
2021/04/30 23:01:50.767114,0.047294,tcp,45.143.200.34,55710,   ->,159.65.26.180,10064,SR_RA,0,0,3,166,112,2
2021/04/30 23:01:56.137761,0.048729,tcp,45.146.164.134,55207,   ->,159.65.26.180,3860,SR_RA,0,0,3,166,112,2
2021/04/30 23:02:15.188270,0.749649,tcp,177.84.60.3,52063,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:02:51.888030,0.010873,tcp,45.144.214.15,55679,   ->,159.65.26.180,4860,SR_RA,0,0,3,166,112,2
2021/04/30 23:02:58.946939,0.045386,tcp,45.146.164.119,51426,   ->,159.65.26.180,3922,SR_RA,0,0,3,166,112,2
2021/04/30 23:03:11.222413,0.048018,tcp,103.145.13.243,51203,   ->,159.65.26.180,5038,SR_RA,40,40,3,166,112,2
2021/04/30 23:03:15.858140,0.066918,tcp,75.119.136.8,56323,   ->,159.65.26.180,4430,SR_RA,0,0,3,166,112,2
2021/04/30 23:03:19.782632,0.009964,tcp,45.144.214.15,55679,   ->,159.65.26.180,4833,SR_RA,0,0,3,166,112,2
2021/04/30 23:03:42.402063,0.055850,tcp,45.143.200.34,55710,   ->,159.65.26.180,7505,SR_RA,0,0,3,166,112,2
2021/04/30 23:03:49.891491,0.000028,tcp,51.158.64.168,49739,   ->,159.65.26.180,8080,S_RA,0,0,2,110,56,1
2021/04/30 23:03:53.660681,0.047070,tcp,45.143.200.34,55710,   ->,159.65.26.180,7544,SR_RA,0,0,3,166,112,2
2021/04/30 23:04:05.310244,0.013160,tcp,45.144.214.17,56188,   ->,159.65.26.180,5234,SR_RA,0,0,3,166,112,2
2021/04/30 23:04:10.035459,0.594005,tcp,212.98.165.34,2043,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:04:15.852941,0.000025,tcp,111.241.39.128,55016,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 23:04:16.110481,0.577661,tcp,195.98.74.17,60036,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:04:16.603697,0.000025,tcp,111.241.39.128,10378,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1
2021/04/30 23:04:27.071676,0.042886,tcp,5.188.206.18,46983,   ->,159.65.26.180,38364,SR_RA,0,0,3,166,112,2
2021/04/30 23:04:34.957773,0.664396,tcp,49.36.134.253,56204,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:04:38.495633,0.000023,tcp,80.82.70.118,60000,   ->,159.65.26.180,19527,S_RA,0,0,2,110,56,1
2021/04/30 23:04:46.297869,0.046821,tcp,45.155.205.208,43356,   ->,159.65.26.180,10942,SR_RA,0,0,3,166,112,2
2021/04/30 23:04:50.954648,0.056810,tcp,75.119.136.8,56323,   ->,159.65.26.180,1443,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:02.186090,0.054434,tcp,45.143.200.34,55710,   ->,159.65.26.180,9701,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:02.596433,0.056402,tcp,45.143.200.34,55710,   ->,159.65.26.180,9166,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:23.934608,0.014601,tcp,92.63.197.83,57575,   ->,159.65.26.180,6085,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:26.628502,0.052775,tcp,45.143.200.34,55710,   ->,159.65.26.180,8081,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:39.449290,0.012876,tcp,185.156.73.12,44145,   ->,159.65.26.180,3380,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:47.053450,0.014882,tcp,92.63.197.53,56750,   ->,159.65.26.180,5377,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:52.995719,0.000028,tcp,205.185.122.4,53654,   ->,159.65.26.180,8080,S_RA,0,0,2,110,56,1
2021/04/30 23:05:53.697809,0.000026,tcp,5.39.109.39,135,   ->,159.65.26.180,10137,SA_R,36,36,2,110,56,1
2021/04/30 23:05:56.671990,0.000025,tcp,170.130.187.14,64035,   ->,159.65.26.180,554,S_RA,0,0,2,112,58,1
2021/04/30 23:05:57.206917,0.053185,tcp,45.146.164.243,49378,   ->,159.65.26.180,6712,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:58.893659,0.078827,tcp,75.119.136.8,56323,   ->,159.65.26.180,8443,SR_RA,0,0,3,166,112,2
2021/04/30 23:05:59.171573,0.000042,udp,74.120.14.24,21049,   ->,159.65.26.180,5684,INT,0,,1,181,181,1
2021/04/30 23:06:01.053248,0.000033,tcp,92.118.161.5,53638,   ->,159.65.26.180,44818,S_RA,0,0,2,112,58,1
2021/04/30 23:06:05.595547,0.049511,tcp,45.146.164.243,49378,   ->,159.65.26.180,5584,SR_RA,0,0,3,166,112,2
2021/04/30 23:06:09.703116,0.732612,tcp,200.175.166.66,56427,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2
2021/04/30 23:06:21.009354,0.064868,tcp,45.143.200.34,55710,   ->,159.65.26.180,10025,SR_RA,0,0,3,166,112,2
2021/04/30 23:06:46.566239,0.015719,tcp,89.248.165.202,56493,   ->,159.65.26.180,3666,SR_RA,0,0,3,166,112,2
2021/04/30 23:06:50.073374,0.000027,tcp,167.248.133.68,18855,   ->,159.65.26.180,9030,S_RA,0,0,2,112,58,1
2021/04/30 23:06:51.643758,0.054644,tcp,45.143.200.34,55710,   ->,159.65.26.180,11005,SR_RA,0,0,3,166,112,2
2021/04/30 23:06:58.704318,0.049513,tcp,45.146.164.117,55565,   ->,159.65.26.180,3855,SR_RA,0,0,3,166,112,2
2021/04/30 23:07:03.657229,0.054081,tcp,45.146.164.96,54665,   ->,159.65.26.180,3864,SR_RA,0,0,3,166,112,2
2021/04/30 23:07:35.302489,0.000030,udp,185.255.93.247,1599,   ->,159.65.26.180,4000,INT,40,,1,75,75,1
2021/04/30 23:07:35.988437,0.012180,tcp,92.63.197.61,57371,   ->,159.65.26.180,5956,SR_RA,0,0,3,166,112,2
2021/04/30 23:07:36.319223,0.145195,tcp,35.208.251.78,50740,   ->,159.65.26.180,8000,SR_RA,0,0,3,166,112,2
2021/04/30 23:07:37.499238,0.026090,tcp,185.156.73.67,47472,   ->,159.65.26.180,13874,SR_RA,0,0,3,166,112,2
